,title,without_stopwords,date,source,numPunct,numWords,isCap,class
1200,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,says change law carried stopped $100 million tax increase dallas school district.,8/24/2016,Politifact,2,12,False,Real
1201,"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive.","tom suozzi raised taxes ""by hundreds millions dollars"" nassau county executive.",8/10/2016,Politifact,3,11,False,Real
1202,"""In Harrisburg, I passed more bills than all the Democrats combined, in terms of legislation affecting the city.""","""in harrisburg, passed bills democrats combined, terms legislation affecting city.""",9/13/2016,Politifact,5,10,False,Real
1203,"""We spend more per student than almost any other major country in the world.""","""we spend per student almost major country world.""",9/8/2016,Politifact,3,8,False,Real
1204,"""In the mid 1990s, in our state, (Florida was) No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds.""","""in mid 1990s, state, (florida was) no. 1 violent crime america. ... concern citizens florida, subjected violent crime every three minutes 45 seconds.""",9/19/2016,Politifact,13,23,False,Real
1205,"Says that Republican Darryl Glenn has described Democrats as ""evil"" and has said he's ""tired of hearing about Republicans reaching across the aisle.""","says republican darryl glenn described democrats ""evil"" said he's ""tired hearing republicans reaching across aisle.""",9/10/2016,Politifact,6,15,False,Real
1206,"""Texas has lost the most law enforcement officers in the line of duty of any state in America.""","""texas lost law enforcement officers line duty state america.""",7/15/2016,Politifact,3,9,False,Real
1207,"In the past decade in New York State ""more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing — more than any other state.""","past decade new york state ""more 30 current former state officeholders convicted, sanctioned accused wrongdoing — state.""",8/26/2016,Politifact,4,17,False,Real
1208,"""Latinos are 17 percent of our country's population but hold only 2 percent of its wealth.""","""latinos 17 percent country's population hold 2 percent wealth.""",9/15/2016,Politifact,4,9,False,Real
1209,"""When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.""","""when moammar gadhafi set visit united nations, one let stay new york, trump allowed gadhafi set elaborate tent westchester county (new york) estate.""",9/6/2016,Politifact,7,23,False,Real
1210,"""Trump Management was charged with discriminating against African-Americans and breaking federal law.""","""trump management charged discriminating african-americans breaking federal law.""",8/26/2016,Politifact,4,8,False,Real
1211,"Says Donald Trump's foundation ""took money other people gave to his charity and then bought a six-foot-tall painting of himself.""","says donald trump's foundation ""took money people gave charity bought six-foot-tall painting himself.""",9/13/2016,Politifact,6,13,False,Real
1212,"Heroin comes in the United States ""from the southern border.""","heroin comes united states ""from southern border.""",9/12/2016,Politifact,3,7,False,Real
1213,"Says Dick Cheney ""supported gay marriage sooner"" than Hillary Clinton.","says dick cheney ""supported gay marriage sooner"" hillary clinton.",9/25/2016,Politifact,3,9,False,Real
1214,"""As governor, Ted Strickland left only 89 cents in Ohio’s rainy day fund.""","""as governor, ted strickland left 89 cents ohio’s rainy day fund.""",8/12/2016,Politifact,4,11,False,Real
1215,Says Russ Feingold broke his 1992 promise to always get the majority of funding from Wisconsin residents.,says russ feingold broke 1992 promise always get majority funding wisconsin residents.,8/23/2016,Politifact,1,12,False,Real
1216,"Says Hillary Clinton ""wants to increase Syrian refugees to this country by 550 percent.""","says hillary clinton ""wants increase syrian refugees country 550 percent.""",9/4/2016,Politifact,3,10,False,Real
1217,"Child care costs ""in some states now exceed the average price tag for college tuition.""","child care costs ""in states exceed average price tag college tuition.""",8/23/2016,Politifact,3,11,False,Real
1218,"Tom Reed ""has actually voted for every single trade deal that has ever come before him in any form.""","tom reed ""has actually voted every single trade deal ever come form.""",8/29/2016,Politifact,3,12,False,Real
1219,"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.","says 2015, ""illegal"" immigrants accounted 75 percent federal drug possession convictions 5 percent 30 percent convictions murder kidnapping plus two crimes.",8/23/2016,Politifact,4,21,False,Real
1220,"""The Dallas Cowboys can’t put a sticker on their helmets for the 5 police officers who were killed.""","""the dallas cowboys can’t put sticker helmets 5 police officers killed.""",8/27/2016,Politifact,3,11,False,Real
1221,"Says Alex Jones ""said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.""","says alex jones ""said victims sandy hook massacre child actors one actually killed there.""",9/1/2016,Politifact,3,14,False,Real
1222,"Says GOP U.S. Senate candidate Darryl Glenn ""wants to eliminate the Department of Education"" and jeopardize college funding for 320,000 Coloradans.","says gop u.s. senate candidate darryl glenn ""wants eliminate department education"" jeopardize college funding 320,000 coloradans.",8/23/2016,Politifact,6,16,False,Real
1223,"Both the Democratic and Republican candidates for president in 2016 are ""quite unpopular.""","democratic republican candidates president 2016 ""quite unpopular.""",8/22/2016,Politifact,3,7,False,Real
1224,"Says there are ""concrete examples"" of University of Texas job applicants or prospective applicants and students as well as invited speakers changing their minds because of handguns being allowed in campus buildings and classrooms.","says ""concrete examples"" university texas job applicants prospective applicants students well invited speakers changing minds handguns allowed campus buildings classrooms.",8/7/2016,Politifact,3,20,False,Real
1225,"Says Marco Rubio ""voted against the bipartisan Violence Against Women Act.""","says marco rubio ""voted bipartisan violence women act.""",8/19/2016,Politifact,3,8,False,Real
1226,"Says Scott Walker's ""listening sessions"" are ""invite-only and excluding the press.""","says scott walker's ""listening sessions"" ""invite-only excluding press.""",7/15/2016,Politifact,7,8,False,Real
1227,"""Almost half a million people are still eligible (for DACA), particularly in the Asian-American and Pacific Islander community.""","""almost half million people still eligible (for daca), particularly asian-american pacific islander community.""",8/15/2016,Politifact,7,13,False,Real
1228,"""In Congress right now, we're doing the best job we have ever done in women in the federal legislature,"" but it’s still only ""19 percent.""","""in congress right now, we're best job ever done women federal legislature,"" it’s still ""19 percent.""",8/16/2016,Politifact,8,16,False,Real
1229,"""While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a ‘successful’ terrorist attack during the eight years before President Obama’s 2008 election.""","""while introducing donald trump, former new york city mayor rudy giuliani omitted september 11, 2001, strikes ‘successful’ terrorist attack eight years president obama’s 2008 election.""",8/16/2016,Politifact,6,25,False,Real
